departamento,mes,anio,periodo,marca,linea,tecnologia,unidades
antioquia,enero,2026,202601,Volkswagen,Saveiro Cabina Sencilla,Gasolina,1
antioquia,enero,2025,202501,Shineray,G03,Eléctrico,3
antioquia,enero,2026,202601,Shineray,G03,Eléctrico,1
antioquia,enero,2025,202501,Seat,Arona Reference,Gasolina,1
antioquia,enero,2026,202601,Seat,Arona Reference,Gasolina,1
antioquia,enero,2026,202601,Faw,Ca1040P40K50L1E6L,Diesel,1
antioquia,enero,2026,202601,Faw,Ca1070P40K50L1E6L,Diesel,1
antioquia,enero,2026,202601,Dongfeng,Df-216Dc,Gasolina,1
antioquia,enero,2025,202501,Renault,Duster,Gas Convertido,1
antioquia,enero,2026,202601,Renault,Duster,Gas Convertido,1
antioquia,enero,2026,202601,Kyc,V7,Gasolina,1
antioquia,enero,2026,202601,Dfsk,Eq5025Xxyf 1.5,Gasolina,1
antioquia,enero,2025,202501,Bmw,Ix2 Xdrive30,Eléctrico,1
antioquia,enero,2026,202601,Bmw,Ix2 Xdrive30,Eléctrico,1
antioquia,enero,2026,202601,Citroen,Berlingo,Diesel,1
antioquia,enero,2026,202601,Bmw,X6 M60I Xdrive,Hibrido No Enchufable,1
antioquia,enero,2026,202601,Smart,Smart#1 Pure,Eléctrico,1
antioquia,enero,2026,202601,Ssanyong - Kg Mobility (Kgm),Korando,Gasolina,1
antioquia,enero,2026,202601,Ssanyong - Kg Mobility (Kgm),Actyon,Gasolina,1
antioquia,enero,2026,202601,Volvo,Ec40,Eléctrico,1
antioquia,enero,2026,202601,Volkswagen,Id.3,Eléctrico,1
antioquia,enero,2025,202501,Honda,Cr-V 1.5T 5Dr Exl-R Cvt,Gasolina,2
antioquia,enero,2026,202601,Honda,Cr-V 1.5T 5Dr Exl-R Cvt,Gasolina,1
antioquia,enero,2026,202601,Volkswagen,Tera Comfort At,Gasolina,1
antioquia,enero,2026,202601,Bmw,X6 Xdrive40I,Hibrido No Enchufable,1
antioquia,enero,2026,202601,Toyota,Fortuner,Gasolina,1
antioquia,enero,2026,202601,Toyota,Rav4,Hibrido No Enchufable,1
antioquia,enero,2026,202601,Toyota,Sequoia 1794 4Wd,Hibrido No Enchufable,1
antioquia,enero,2025,202501,Volkswagen,Virtus Comfortline Select,Gasolina,1
antioquia,enero,2026,202601,Volkswagen,Virtus Comfortline Select,Gasolina,1
antioquia,enero,2025,202501,Nissan,Qashqai,Gasolina,10
antioquia,enero,2026,202601,Nissan,Qashqai,Gasolina,1
antioquia,enero,2026,202601,Mercedes Benz,Amg G 63,Hibrido No Enchufable,1
antioquia,enero,2026,202601,Mercedes Benz,Gle 400E 4Matic,Hibrido Enchufable,1
antioquia,enero,2026,202601,Mercedes Benz,Glc 350E 4Matic,Hibrido Enchufable,1
antioquia,enero,2026,202601,Mercedes Benz,G 580 With Eq Technology,Eléctrico,1
antioquia,enero,2026,202601,Kia,Carens,Gasolina,1
antioquia,enero,2026,202601,Jetour,X70 Limited 2G,Gasolina,1
antioquia,enero,2025,202501,Mitsubishi,"Montero Sport 3,0 4Wd",Gasolina,1
antioquia,enero,2026,202601,Mitsubishi,"Montero Sport 3,0 4Wd",Gasolina,1
antioquia,enero,2025,202501,Suzuki,Baleno Mt,Gasolina,4
antioquia,enero,2026,202601,Suzuki,Baleno Mt,Gasolina,1
antioquia,enero,2026,202601,Dongfeng,Friday,Eléctrico,1
antioquia,enero,2025,202501,Audi,Q3,Gasolina,1
antioquia,enero,2026,202601,Audi,Q3,Gasolina,1
antioquia,enero,2025,202501,Ford,Bronco Sport Outer Banks,Gasolina,1
antioquia,enero,2026,202601,Ford,Bronco Sport Outer Banks,Gasolina,1
antioquia,enero,2026,202601,Chery,Tiggo 7 Phev,Hibrido Enchufable,1
antioquia,enero,2026,202601,Changan,Cs55,Gasolina,1
antioquia,enero,2026,202601,Bmw,X7 M60I Xdrive,Hibrido No Enchufable,1
antioquia,enero,2026,202601,Bmw,X3 20,Hibrido Enchufable,1
antioquia,enero,2026,202601,Bmw,X1 Sdrive18I,Gasolina,1
antioquia,enero,2025,202501,Mini,Cooper S,Gasolina,1
antioquia,enero,2026,202601,Mini,Cooper S,Gasolina,1
antioquia,enero,2026,202601,Bmw,X6 M Competition,Hibrido No Enchufable,1
antioquia,enero,2025,202501,Mini,Countryman D,Hibrido No Enchufable,2
antioquia,enero,2026,202601,Mini,Countryman D,Hibrido No Enchufable,1
antioquia,enero,2026,202601,Audi,Q6L,Eléctrico,1
antioquia,enero,2026,202601,Scania,G500 A6X4,Diesel,1
antioquia,enero,2026,202601,Dong Feng,Dfh4250C7,Diesel,1
antioquia,enero,2026,202601,Toyota,Tundra 4Wd,Hibrido No Enchufable,1
antioquia,enero,2025,202501,Mini,Countryman E,Eléctrico,2
antioquia,enero,2026,202601,Mini,Countryman E,Eléctrico,1
antioquia,enero,2025,202501,Mini,Cooper E,Eléctrico,2
antioquia,enero,2026,202601,Mini,Cooper E,Eléctrico,1
antioquia,enero,2026,202601,Foton,Bj1037V2Mav-8S,Hibrido No Enchufable,1
antioquia,enero,2025,202501,Mercedes Benz,A 250 4Matic,Hibrido No Enchufable,2
antioquia,enero,2026,202601,Mercedes Benz,A 250 4Matic,Hibrido No Enchufable,1
antioquia,enero,2026,202601,Ford,Maverick,Hibrido No Enchufable,1
antioquia,enero,2026,202601,Ford,F-150,Hibrido No Enchufable,1
antioquia,enero,2026,202601,Dongfeng,Rich 7 Ev,Eléctrico,1
antioquia,enero,2026,202601,Mercedes Benz,Sprinter 517 Cdi,Diesel,1
antioquia,enero,2026,202601,Dongfeng,Eq1081Sj8Cdc,Diesel,1
antioquia,enero,2025,202501,Kia,K4,Gasolina,4
antioquia,enero,2026,202601,Kia,K4,Gasolina,1
antioquia,enero,2026,202601,Renault,Megane E Tech,Eléctrico,1
antioquia,enero,2026,202601,Nissan,Leaf,Eléctrico,1
antioquia,enero,2026,202601,Ford,Expedition,Gasolina,1
antioquia,enero,2026,202601,Mini,Aceman E,Eléctrico,1
antioquia,enero,2026,202601,Mini,John Cooper Works,Gasolina,1
antioquia,enero,2026,202601,Mazda,Mx 5,Gasolina,1
antioquia,enero,2026,202601,Ford,Mustang,Gasolina,1
antioquia,enero,2026,202601,Bmw,M340I Xdrive,Gasolina,1
antioquia,enero,2026,202601,Bmw,M240I Xdrive Coupe,Gasolina,1
antioquia,enero,2026,202601,Toyota,4 Runner,Gasolina,1
antioquia,enero,2026,202601,Audi,A3 Sportback,Gasolina,1
antioquia,enero,2025,202501,Mercedes Benz,Sprinter 415 Cdi,Diesel,2
antioquia,enero,2026,202601,Mercedes Benz,Sprinter 415 Cdi,Diesel,1
antioquia,enero,2025,202501,Mercedes Benz,Sprinter 315 Cdi,Diesel,1
antioquia,enero,2026,202601,Mercedes Benz,Sprinter 315 Cdi,Diesel,1
antioquia,enero,2025,202501,Golden Dragon,Xml6482E-Yjd,Gasolina,1
antioquia,enero,2026,202601,Golden Dragon,Xml6482E-Yjd,Gasolina,1
antioquia,enero,2025,202501,International,Mv607 Sba 4X2,Diesel,4
antioquia,enero,2026,202601,International,Mv607 Sba 4X2,Diesel,1
antioquia,enero,2026,202601,Dfsk,Eq6450Pf1 1.5,Gasolina,1
antioquia,enero,2026,202601,Dongfeng,Eq5041Xxy6A1Q,Diesel,1
antioquia,enero,2026,202601,Fangchengbao,Leopard Tai3 4Wd,Eléctrico,1
antioquia,enero,2025,202501,Kia,Picanto Ekotaxi,Gasolina,4
antioquia,enero,2026,202601,Kia,Picanto Ekotaxi,Gasolina,1
antioquia,enero,2025,202501,Volkswagen,Teramont Pa Highline,Gasolina,5
antioquia,enero,2026,202601,Volkswagen,Teramont Pa Highline,Gasolina,1
antioquia,enero,2026,202601,Toyota,Sienna,Hibrido No Enchufable,1
antioquia,enero,2025,202501,Renault,Kangoo,Gasolina,13
antioquia,enero,2026,202601,Renault,Kangoo,Gasolina,1
antioquia,enero,2026,202601,Faw,Ca1090P40K2L2E6L,Diesel,1
antioquia,enero,2025,202501,Chevrolet,Blazer,Gasolina,2
antioquia,enero,2026,202601,Chevrolet,Blazer,Gasolina,1
antioquia,enero,2026,202601,International,4300 Sba 4X2,Diesel,1
antioquia,enero,2026,202601,Forland,Bj1091Vfjda-01,Diesel,1
antioquia,enero,2026,202601,Forland,Bj1051Vcjb6-01,Diesel,1
antioquia,enero,2026,202601,Forland,Bj1031V4Jv3-01,Gasolina,1
antioquia,enero,2026,202601,Ford,Bronco Sport Badlands,Gasolina,1
antioquia,enero,2025,202501,Freightliner,New Cascadia 116,Diesel,2
antioquia,enero,2026,202601,Freightliner,New Cascadia 116,Diesel,1
antioquia,enero,2026,202601,Jmc,Jx1054Tgf26,Diesel,1
antioquia,enero,2026,202601,Jmc,Jx1059Tgc26,Diesel,1
antioquia,enero,2025,202501,Karry,Yori Kq51,Gasolina,1
antioquia,enero,2026,202601,Karry,Yori Kq51,Gasolina,1
antioquia,enero,2025,202501,Jac,Hfc1120Kn Evi,Diesel,3
antioquia,enero,2026,202601,Jac,Hfc1120Kn Evi,Diesel,1
antioquia,enero,2025,202501,Jac,Hfc1036Kn Evi,Diesel,2
antioquia,enero,2025,202501,Foton,Bj1045Vdjba-F3,Diesel,6
antioquia,enero,2025,202501,Suzuki,Jimny,Gasolina,19
antioquia,enero,2025,202501,Dongfeng,Dfa1040T (Single Cabin),Gnv,1
antioquia,enero,2025,202501,Subaru,Forester 2.5 Es Be,Gasolina,1
antioquia,enero,2025,202501,Dongfeng,Dfa1040T (Double Cabin),Gnv,1
antioquia,enero,2025,202501,Subaru,Forester 2.0I-S Es Cvt,Hibrido No Enchufable,4
antioquia,enero,2025,202501,Chevrolet,Blazer,Eléctrico,2
antioquia,enero,2025,202501,Chevrolet,Nrr,Diesel,3
antioquia,enero,2025,202501,Subaru,Outback 2.5I Field,Gasolina,1
antioquia,enero,2025,202501,Subaru,Forester 2.5I-L Cvt,Gasolina,1
antioquia,enero,2025,202501,Toyota,Hilux,Gasolina,1
antioquia,enero,2025,202501,Hyundai,Palisade,Gasolina,1
antioquia,enero,2025,202501,Chery,Tiggo 8 Phev,Hibrido Enchufable,1
antioquia,enero,2025,202501,Toyota,Tundra,Gasolina,2
antioquia,enero,2025,202501,Seat,Ateca Style Sport,Gasolina,1
antioquia,enero,2025,202501,Ram,700,Gasolina,5
antioquia,enero,2025,202501,Nissan,Frontier,Gas Convertido,55
antioquia,enero,2025,202501,Renault,New Koleos,Gasolina,1
antioquia,enero,2025,202501,Hyundai,Creta,Gasolina,8
antioquia,enero,2025,202501,Changan,S07,Eléctrico,3
antioquia,enero,2025,202501,Audi,Q5,Eléctrico,1
antioquia,enero,2025,202501,Mitsubishi,L200 Glx Mt,Diesel,1
antioquia,enero,2025,202501,Mitsubishi,L200 Gls At,Diesel,2
antioquia,enero,2025,202501,Ford,F-150 Raptor,Gasolina,1
antioquia,enero,2025,202501,Ford,F-150  Lariat  Sport Crew Cab,Gasolina,1
antioquia,enero,2025,202501,Peugeot,5008,Gasolina,2
antioquia,enero,2025,202501,Ford,Ranger,Gasolina,4
antioquia,enero,2025,202501,Peugeot,2008,Gasolina,3
antioquia,enero,2025,202501,Dongfeng,Rich 6,Eléctrico,4
antioquia,enero,2025,202501,Peugeot,3008,Gasolina,1
antioquia,enero,2025,202501,Nissan,Pathfinder,Gasolina,1
antioquia,enero,2025,202501,Honda,Cr-V 1.5T 5Dr Lx-R Cvt,Gasolina,2
antioquia,enero,2025,202501,Great Wall,Jolion Pro Hev,Hibrido No Enchufable,1
antioquia,enero,2025,202501,Volkswagen,Polo Pa Gts,Gasolina,2
antioquia,enero,2025,202501,Volkswagen,Virtus Trendline,Gasolina,1
antioquia,enero,2025,202501,Gmc,Hummer Ev Suv,Eléctrico,2
antioquia,enero,2025,202501,Volkswagen,Virtus Comfortline,Gasolina,1
antioquia,enero,2025,202501,Toyota,Gr Yaris,Gasolina,1
antioquia,enero,2025,202501,Mitsubishi,"Montero Sport 3,0",Gasolina,1
antioquia,enero,2025,202501,Ford,Escape,Hibrido No Enchufable,6
antioquia,enero,2025,202501,Byd,Tang Ev,Eléctrico,1
antioquia,enero,2025,202501,Toyota,Yaris,Gasolina,8
antioquia,enero,2025,202501,Tg,Tg Sport,Eléctrico,1
antioquia,enero,2025,202501,Mg,Mg Zsev Edu At Del 51 2Wd,Eléctrico,1
antioquia,enero,2025,202501,Ford,Explorer Active,Gasolina,2
antioquia,enero,2025,202501,Suzuki,Baleno At,Gasolina,3
antioquia,enero,2025,202501,Subaru,Wrx High Es Mt,Gasolina,1
antioquia,enero,2025,202501,Mercedes Benz,Eqb260,Eléctrico,1
antioquia,enero,2025,202501,Mercedes Benz,Eqa 260,Eléctrico,2
antioquia,enero,2025,202501,Ford,Bronco Wildtrak,Gasolina,4
antioquia,enero,2025,202501,Byd,Byd Song Pro Dm-I,Hibrido Enchufable,9
antioquia,enero,2025,202501,Bmw,Ix1 Edrive20,Eléctrico,1
antioquia,enero,2025,202501,Audi,Q4 50-E Tron,Eléctrico,1
antioquia,enero,2025,202501,Renault,Sandero,Gas Convertido,1
antioquia,enero,2025,202501,Mercedes Benz,Gls 600 4Matic,Hibrido No Enchufable,1
antioquia,enero,2025,202501,Renault,Kwid Iconic,Gasolina,1
antioquia,enero,2025,202501,Nissan,March,Gasolina,13
antioquia,enero,2025,202501,Ford,Escape Platinum Hibrida,Hibrido No Enchufable,4
antioquia,enero,2025,202501,Byd,Byd Song Plus Dm-I,Hibrido Enchufable,7
antioquia,enero,2025,202501,Mercedes Benz,Amg Gle 63 S 4Matic,Hibrido No Enchufable,1
antioquia,enero,2025,202501,Mini,Cooper Se,Eléctrico,2
antioquia,enero,2025,202501,Mercedes Benz,Eqb 350 4Matic,Eléctrico,1
antioquia,enero,2025,202501,Ford,Explorer St,Gasolina,4
antioquia,enero,2025,202501,Mini,Aceman Se,Eléctrico,1
antioquia,enero,2025,202501,Mini,Countryman S All4,Gasolina,1
antioquia,enero,2025,202501,Mini,Countryman C,Gasolina,1
antioquia,enero,2025,202501,Mini,Countryman Se All4,Eléctrico,1
antioquia,enero,2025,202501,Ford,Bronco Sport Wildtrak,Gasolina,1
antioquia,enero,2025,202501,Bmw,Ix Xdrive50,Eléctrico,1
antioquia,enero,2025,202501,Mercedes Benz,Amg Gle 53 4Matic Coupe,Hibrido No Enchufable,1
antioquia,enero,2025,202501,Mg,Mg3 Hybrid +,Hibrido No Enchufable,1
antioquia,enero,2025,202501,Fiat,Pulse,Gasolina,7
antioquia,enero,2025,202501,Mercedes Benz,Eqe 350+,Eléctrico,1
antioquia,enero,2025,202501,Fiat,Fastback,Gasolina,5
antioquia,enero,2025,202501,Dfsk,Seres 3 Ev,Eléctrico,1
antioquia,enero,2025,202501,Hyundai,Hb20S,Gasolina,2
antioquia,enero,2025,202501,Hyundai,Hb20,Gasolina,19
antioquia,enero,2025,202501,Honda,Civic 2Wd Hev (E-Cvt)-Fe464,Hibrido No Enchufable,1
antioquia,enero,2025,202501,Lexus,Gx550,Gasolina,1
antioquia,enero,2025,202501,Citroen,C4 Cactus,Gasolina,2
antioquia,enero,2025,202501,Bmw,X4 Xdrive30I,Gasolina,1
antioquia,enero,2025,202501,Bmw,X6 Xdrive40I,Hibrido Enchufable,2
antioquia,enero,2025,202501,Audi,Q5 Sportback,Hibrido No Enchufable,1
antioquia,enero,2025,202501,Ferrari,296 Gts,Hibrido Enchufable,1
antioquia,enero,2025,202501,Lexus,Lx600,Gasolina,1
antioquia,enero,2025,202501,Changan,Lumin,Eléctrico,3
antioquia,enero,2025,202501,Byd,Byd Seal,Eléctrico,1
antioquia,enero,2025,202501,Land Rover,Range Rover Evoque 2.0 249Ps R-Dynamic S Mhev,Hibrido No Enchufable,1
antioquia,enero,2025,202501,Mitsubishi Fuso,Feb91El4Snqg,Diesel,1
antioquia,enero,2025,202501,Hyundai,Staria,Gasolina,1
antioquia,enero,2025,202501,Mercedes Benz,Sprinter 515 Cdi,Diesel,1
antioquia,enero,2025,202501,Bmw,M5,Hibrido Enchufable,1
antioquia,enero,2025,202501,Zhongtong,Lck6850D,Diesel,1
antioquia,enero,2025,202501,Bmw,M135I Xdrive,Gasolina,1
antioquia,enero,2025,202501,Land Rover,Defender 110 404Ps X-Dynamic Se Phev,Hibrido Enchufable,1
antioquia,enero,2025,202501,Kia,Ev9,Eléctrico,1
antioquia,enero,2025,202501,Zhongtong,Lck6850Dc,Diesel,1
antioquia,enero,2025,202501,Scania,K410Cb4X2,Diesel,2
antioquia,enero,2025,202501,Bmw,M440I Xdrive Coupe,Gasolina,1
antioquia,enero,2025,202501,Audi,A4,Hibrido No Enchufable,2
antioquia,enero,2025,202501,Daf,Cf410,Diesel,47
antioquia,enero,2025,202501,Daf,Lf290,Diesel,1
antioquia,enero,2025,202501,Zeekr,Zeekr X,Eléctrico,2
antioquia,enero,2025,202501,Xpeng,G6,Eléctrico,1
antioquia,enero,2025,202501,Daf,Lf280,Diesel,2
antioquia,enero,2025,202501,Chevrolet,Fvz,Diesel,3
antioquia,enero,2025,202501,Kia,Sephia,Gasolina,2
antioquia,enero,2025,202501,Volvo,Xc60,Hibrido Enchufable,1
antioquia,enero,2025,202501,Faw,R7 Suv,Gasolina,1
antioquia,enero,2025,202501,Volkswagen,Tiguan Elegance,Gasolina,3
antioquia,enero,2025,202501,Kia,Sorento,Gasolina,2
antioquia,enero,2025,202501,Chevrolet,Equinox,Gasolina,1
antioquia,enero,2025,202501,Bmw,Ix1 Edrive25L,Eléctrico,1
antioquia,enero,2025,202501,Stark,E-Van 1.0T Lite,Eléctrico,1
antioquia,enero,2025,202501,Shineray,X30,Gasolina,1
antioquia,enero,2025,202501,Ram,V700,Gasolina,1
antioquia,enero,2025,202501,Karry,Sqr5023Xxyk06,Gasolina,1
antioquia,enero,2025,202501,Dongfeng,E-Van 1.0T,Eléctrico,10
antioquia,enero,2025,202501,Volkswagen,Taos Highline Se,Gasolina,3
antioquia,enero,2025,202501,Volkswagen,Taos Comfortline,Gasolina,1
antioquia,enero,2025,202501,Changan,Star Van,Gasolina,1
antioquia,enero,2025,202501,Byd,T3,Eléctrico,2
antioquia,enero,2025,202501,Volvo,Fh 6X4T,Diesel,3
antioquia,enero,2025,202501,Volkswagen,Constellation 17.280,Diesel,81
antioquia,enero,2025,202501,Toyota,Rav 4,Hibrido No Enchufable,2
antioquia,enero,2025,202501,Sinotruk,Zz4256V324Hf1B,Diesel,1
antioquia,enero,2025,202501,Scania,G500,Diesel,1
antioquia,enero,2025,202501,Mercedes Benz,Atego 1730 S,Diesel,1
antioquia,enero,2025,202501,Kia,Sorento,Diesel,2
antioquia,enero,2025,202501,Bmw,X5 Xdrive40I,Hibrido Enchufable,1
antioquia,enero,2025,202501,Kenworth,T680,Diesel,2
antioquia,enero,2025,202501,Hino,Sg1Af7B,Diesel,1
antioquia,enero,2025,202501,Freightliner,114Sd,Diesel,1
antioquia,enero,2025,202501,Toyota,Land Cruiser 300,Diesel,4
antioquia,enero,2025,202501,Foton,Bj4269Snfkb-1A,Diesel,1
antioquia,enero,2025,202501,Daf,Xf 530 Ftt,Diesel,2
antioquia,enero,2025,202501,Daf,Cf480 Ftt,Diesel,3
antioquia,enero,2025,202501,Toyota,Sequoia 4Wd,Hibrido No Enchufable,1
antioquia,enero,2025,202501,Jeep,Wrangler Unlimited Sport,Gasolina,1
antioquia,enero,2025,202501,Mitsubishi Fuso,Feb71El4Wnqg,Diesel,2
antioquia,enero,2025,202501,Jmc,Jx1054Tsgb26,Diesel,3
antioquia,enero,2025,202501,Jmc,Jx1044Tsc6,Diesel,5
antioquia,enero,2025,202501,Jac,Hfc1042Knd Evi,Diesel,2
antioquia,enero,2025,202501,Jac,Hfc1073Ev1,Eléctrico,1
antioquia,enero,2025,202501,Toyota,Land-Cruiser,Hibrido No Enchufable,1
antioquia,enero,2025,202501,Hyundai,Ioniq 5,Eléctrico,1
antioquia,enero,2025,202501,Bmw,X3 M50 Xdrive,Hibrido Enchufable,1
antioquia,enero,2025,202501,Bmw,X3 20 Xdrive,Hibrido Enchufable,4
antioquia,enero,2025,202501,Audi,Q3 Sportback,Gasolina,2
antioquia,enero,2025,202501,Audi,Q8 Sportback E-Tron,Eléctrico,1
arauca,enero,2026,202601,Renault,Kwid,Gasolina,1
arauca,enero,2026,202601,Sinotruk,Zz1167K561Df1,Diesel,1
arauca,enero,2026,202601,Renault,Duster Oroch,Gasolina,1
arauca,enero,2026,202601,Renault,Duster,Gasolina,1
arauca,enero,2025,202501,Jac,T8 (Hfc1037D3Ksv),Diesel,1
arauca,enero,2025,202501,Kia,Picanto Ekotaxi,Gasolina,1
arauca,enero,2025,202501,Foton,Bj1128Vejed-F3,Diesel,1
arauca,enero,2025,202501,Kia,Picanto,Gasolina,1
arauca,enero,2025,202501,Mazda,Cx-30,Gasolina,1
atlantico,enero,2025,202501,Kia,Picanto,Gasolina,47
atlantico,enero,2026,202601,Kia,Picanto,Gasolina,93
atlantico,enero,2026,202601,Dongfeng,Dfh5250A645,Diesel,35
atlantico,enero,2025,202501,Kia,K3,Gasolina,17
atlantico,enero,2026,202601,Kia,K3,Gasolina,34
atlantico,enero,2025,202501,Renault,Duster,Gasolina,13
atlantico,enero,2026,202601,Renault,Duster,Gasolina,24
atlantico,enero,2025,202501,Kia,Soluto,Gasolina,11
atlantico,enero,2026,202601,Kia,Soluto,Gasolina,22
atlantico,enero,2025,202501,Chevrolet,Onix,Gasolina,20
atlantico,enero,2026,202601,Chevrolet,Onix,Gasolina,21
atlantico,enero,2025,202501,Toyota,Corolla Cross,Hibrido No Enchufable,11
atlantico,enero,2026,202601,Toyota,Corolla Cross,Hibrido No Enchufable,20
atlantico,enero,2026,202601,Scania,K340,Gnv,20
atlantico,enero,2025,202501,Mazda,Cx-30,Hibrido No Enchufable,7
atlantico,enero,2026,202601,Mazda,Cx-30,Hibrido No Enchufable,18
atlantico,enero,2025,202501,Kia,K3 Cross,Gasolina,27
atlantico,enero,2026,202601,Kia,K3 Cross,Gasolina,16
atlantico,enero,2025,202501,Kia,Sonet,Gasolina,13
atlantico,enero,2026,202601,Kia,Sonet,Gasolina,16
atlantico,enero,2026,202601,Dfsk,Eq6400Lf18,Gasolina,15
atlantico,enero,2025,202501,Renault,Logan,Gasolina,16
atlantico,enero,2026,202601,Renault,Logan,Gasolina,14
atlantico,enero,2026,202601,Chery,Icar 03,Eléctrico,13
atlantico,enero,2025,202501,Nissan,Kicks,Gasolina,8
atlantico,enero,2026,202601,Nissan,Kicks,Gasolina,13
atlantico,enero,2026,202601,Suzuki,Swift,Hibrido No Enchufable,12
atlantico,enero,2025,202501,Mazda,Cx-5,Gasolina,10
atlantico,enero,2026,202601,Mazda,Cx-5,Gasolina,12
atlantico,enero,2026,202601,Suzuki,Dzire,Hibrido No Enchufable,11
atlantico,enero,2025,202501,Kia,Sportage,Gasolina,7
atlantico,enero,2026,202601,Kia,Sportage,Gasolina,10
atlantico,enero,2025,202501,Mazda,2 Sedan,Gasolina,12
atlantico,enero,2026,202601,Mazda,2 Sedan,Gasolina,10
atlantico,enero,2025,202501,Chevrolet,Tracker,Gasolina,7
atlantico,enero,2026,202601,Chevrolet,Tracker,Gasolina,9
atlantico,enero,2025,202501,Nissan,Versa,Gasolina,10
atlantico,enero,2026,202601,Nissan,Versa,Gasolina,9
atlantico,enero,2025,202501,Toyota,Land Cruiser Prado,Diesel,2
atlantico,enero,2026,202601,Toyota,Land Cruiser Prado,Diesel,9
atlantico,enero,2025,202501,Suzuki,Fronx,Hibrido No Enchufable,3
atlantico,enero,2026,202601,Suzuki,Fronx,Hibrido No Enchufable,8
atlantico,enero,2025,202501,Nissan,Kicks P16,Gasolina,6
atlantico,enero,2026,202601,Nissan,Kicks P16,Gasolina,8
atlantico,enero,2026,202601,Chery,Tiggo 7 Mhev,Hibrido No Enchufable,8
atlantico,enero,2025,202501,Kia,Stonic,Hibrido No Enchufable,1
atlantico,enero,2026,202601,Kia,Stonic,Hibrido No Enchufable,8
atlantico,enero,2026,202601,Honda,Hr-V Exl-A,Gasolina,7
atlantico,enero,2025,202501,Mg,Mg Zs 1.5L Mt Std Plus,Gasolina,3
atlantico,enero,2026,202601,Mg,Mg Zs 1.5L Mt Std Plus,Gasolina,7
atlantico,enero,2025,202501,Byd,Byd Yuan Up,Eléctrico,4
atlantico,enero,2026,202601,Byd,Byd Yuan Up,Eléctrico,7
atlantico,enero,2025,202501,Mazda,Cx-50,Gasolina,1
atlantico,enero,2026,202601,Mazda,Cx-50,Gasolina,7
atlantico,enero,2025,202501,Renault,Arkana,Hibrido No Enchufable,2
atlantico,enero,2026,202601,Renault,Arkana,Hibrido No Enchufable,7
atlantico,enero,2025,202501,Renault,Kwid,Gasolina,9
atlantico,enero,2026,202601,Renault,Kwid,Gasolina,7
atlantico,enero,2025,202501,Renault,Kardian,Gasolina,25
atlantico,enero,2026,202601,Renault,Kardian,Gasolina,7
atlantico,enero,2026,202601,Hyundai,Grand I10,Gasolina,7
atlantico,enero,2026,202601,Kia,Sportage,Hibrido No Enchufable,6
atlantico,enero,2025,202501,Foton,Bj1045V9Jb4-F1,Diesel,3
atlantico,enero,2026,202601,Foton,Bj1045V9Jb4-F1,Diesel,6
atlantico,enero,2025,202501,Hyundai,Kona Hibrida,Hibrido No Enchufable,1
atlantico,enero,2026,202601,Hyundai,Kona Hibrida,Hibrido No Enchufable,6
atlantico,enero,2026,202601,Peugeot,2008,Hibrido No Enchufable,6
atlantico,enero,2026,202601,Mercedes Benz,Of 917,Diesel,6
atlantico,enero,2026,202601,Hyundai,Santa Fe Hibrida,Hibrido No Enchufable,6
atlantico,enero,2025,202501,Volkswagen,Teramont Pa Highline,Gasolina,2
atlantico,enero,2026,202601,Volkswagen,Teramont Pa Highline,Gasolina,6
atlantico,enero,2026,202601,Jmc,Jx1044Tc6,Diesel,6
atlantico,enero,2026,202601,Ford,Explorer,Gasolina,5
atlantico,enero,2026,202601,Suzuki,New Scross,Hibrido No Enchufable,5
atlantico,enero,2026,202601,Ford,Territory,Hibrido No Enchufable,5
atlantico,enero,2025,202501,Volkswagen,Polo Pa Comfortline,Gasolina,1
atlantico,enero,2026,202601,Volkswagen,Polo Pa Comfortline,Gasolina,5
atlantico,enero,2026,202601,Hyundai,Kona,Gasolina,5
atlantico,enero,2025,202501,Renault,Stepway,Gasolina,2
atlantico,enero,2026,202601,Renault,Stepway,Gasolina,5
atlantico,enero,2026,202601,Honda,Wr-V Exl-A Cvt,Gasolina,5
atlantico,enero,2025,202501,Kia,Seltos,Gasolina,5
atlantico,enero,2026,202601,Kia,Seltos,Gasolina,5
atlantico,enero,2026,202601,Deepal,S05,Hibrido Enchufable,5
atlantico,enero,2026,202601,Jac,Hfc1036Kn-2 Evi,Diesel,5
atlantico,enero,2025,202501,Volkswagen,Polo Pa Track,Gasolina,1
atlantico,enero,2026,202601,Volkswagen,Polo Pa Track,Gasolina,4
